site_id,site_name,address,zip,block,lot,su_act_rec,su_aal,su_beauty,su_chi_act,su_scl_con,su_flw_bed,su_fg_coop,su_fg_ip,su_fg_org,su_inc_gen,su_mmrl,su_trees,su_wh_ak,su_cnt_gar,su_rn_gar,mg_type,src_bgs,src_bcmg,src_pp,src_pid,src_clf,src_pid_al,src_pid_rp,src_pid_g,src_pid_f,src_ggi,point_x,point_y,record
1245,,"nes cadillac av, 176-10 ft nw of marmon av",,8265,14,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.7023854,39.3338907,"{'lot': '14', 'lot_zeroes': '14', 'block_zeroes': '8265', 'block': '8265', 'site_name': nan, 'address': 'nes cadillac av, 176-10 ft nw of marmon av', 'src': 'pp'}"
1246,,"nes cadillac av, 196-10 ft nw of marmon av",,8265,15,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.7023854,39.3338907,"{'lot': '15', 'lot_zeroes': '15', 'block_zeroes': '8265', 'block': '8265', 'site_name': nan, 'address': 'nes cadillac av, 196-10 ft nw of marmon av', 'src': 'pp'}"
1247,,"nes cadillac av, 216-10 ft nw of marmon av",,8265,16,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.7023854,39.3338907,"{'lot': '16', 'lot_zeroes': '16', 'block_zeroes': '8265', 'block': '8265', 'site_name': nan, 'address': 'nes cadillac av, 216-10 ft nw of marmon av', 'src': 'pp'}"
1248,,"nes cadillac av, 236-10 ft nw of marmon av",,8265,17,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.7023854,39.3338907,"{'lot': '17', 'lot_zeroes': '17', 'block_zeroes': '8265', 'block': '8265', 'site_name': nan, 'address': 'nes cadillac av, 236-10 ft nw of marmon av', 'src': 'pp'}"
1249,,"nws marmon av, nwc cadillac ave",,8265,11,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.7023183,39.3383232,"{'lot': '11', 'lot_zeroes': '11', 'block_zeroes': '8265', 'block': '8265', 'site_name': nan, 'address': 'nws marmon av, nwc cadillac ave', 'src': 'pp'}"
1250,,1000-1012 valley st,,1183,51,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.6049257,39.3017508,"{'lot': '51', 'lot_zeroes': '51', 'block_zeroes': '1183', 'block': '1183', 'site_name': nan, 'address': '1000-1012 valley st', 'src': 'pp'}"
1251,,1309-1313 proctor st,,1142b,56,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.607284,39.3054658,"{'lot': '56', 'lot_zeroes': '56', 'block_zeroes': '1142b', 'block': '1142b', 'site_name': nan, 'address': '1309-1313 proctor st', 'src': 'pp'}"
1252,,1315 proctor st,,1142b,55,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.6072847,39.3054752,"{'lot': '55', 'lot_zeroes': '55', 'block_zeroes': '1142b', 'block': '1142b', 'site_name': nan, 'address': '1315 proctor st', 'src': 'pp'}"
1253,,"ss e hoffman st, sec of proctor st",,1142b,50,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.6072539,39.304871,"{'lot': '50', 'lot_zeroes': '50', 'block_zeroes': '1142b', 'block': '1142b', 'site_name': nan, 'address': 'ss e hoffman st, sec of proctor st', 'src': 'pp'}"
1254,,1301 hillman st,,1143,65,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.6057,39.30529,"{'lot': '65', 'lot_zeroes': '65', 'block_zeroes': '1143', 'block': '1143', 'site_name': nan, 'address': '1301 hillman st', 'src': 'pp'}"
1255,,1326 hillman st,,1143,78,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.6058822,39.3050657,"{'lot': '78', 'lot_zeroes': '78', 'block_zeroes': '1143', 'block': '1143', 'site_name': nan, 'address': '1326 hillman st', 'src': 'pp'}"
1256,,900 e biddle st,,1157,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.604907,39.304112,"{'lot': '1', 'lot_zeroes': '1', 'block_zeroes': '1157', 'block': '1157', 'site_name': nan, 'address': '900 e biddle st', 'src': 'pp'}"
1257,,915 e chase st,,1184,52,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.60445,39.302662,"{'lot': '52', 'lot_zeroes': '52', 'block_zeroes': '1184', 'block': '1184', 'site_name': nan, 'address': '915 e chase st', 'src': 'pp'}"
1258,,909 e chase st,,1184,55,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.604593,39.302603,"{'lot': '55', 'lot_zeroes': '55', 'block_zeroes': '1184', 'block': '1184', 'site_name': nan, 'address': '909 e chase st', 'src': 'pp'}"
1259,,907 e chase st,,1184,56,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.604646,39.3026,"{'lot': '56', 'lot_zeroes': '56', 'block_zeroes': '1184', 'block': '1184', 'site_name': nan, 'address': '907 e chase st', 'src': 'pp'}"
1260,,903 e chase st,,1184,58,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.6047619,39.302618,"{'lot': '58', 'lot_zeroes': '58', 'block_zeroes': '1184', 'block': '1184', 'site_name': nan, 'address': '903 e chase st', 'src': 'pp'}"
1261,,919 e chase st,,1184,50,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.604351,39.302669,"{'lot': '50', 'lot_zeroes': '50', 'block_zeroes': '1184', 'block': '1184', 'site_name': nan, 'address': '919 e chase st', 'src': 'pp'}"
1262,,924 e eager st,,1184,13,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.6042544,39.3016368,"{'lot': '13', 'lot_zeroes': '13', 'block_zeroes': '1184', 'block': '1184', 'site_name': nan, 'address': '924 e eager st', 'src': 'pp'}"
1263,,1031 valley st,,1184,60,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.604783,39.302479,"{'lot': '60', 'lot_zeroes': '60', 'block_zeroes': '1184', 'block': '1184', 'site_name': nan, 'address': '1031 valley st', 'src': 'pp'}"
1264,,1019 valley st,,1184,65,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.604681,39.302186,"{'lot': '65', 'lot_zeroes': '65', 'block_zeroes': '1184', 'block': '1184', 'site_name': nan, 'address': '1019 valley st', 'src': 'pp'}"
1265,,1021 valley st,,1184,64,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.604683,39.302227,"{'lot': '64', 'lot_zeroes': '64', 'block_zeroes': '1184', 'block': '1184', 'site_name': nan, 'address': '1021 valley st', 'src': 'pp'}"
1266,,1014 valley st,,1183,50,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.6052,39.301788,"{'lot': '50', 'lot_zeroes': '50', 'block_zeroes': '1183', 'block': '1183', 'site_name': nan, 'address': '1014 valley st', 'src': 'pp'}"
1267,,1136 forrest st,,1167,19,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.6087906,39.3030581,"{'lot': '19', 'lot_zeroes': '19', 'block_zeroes': '1167', 'block': '1167', 'site_name': nan, 'address': '1136 forrest st', 'src': 'pp'}"
1268,,1124 forrest st,,1167,13,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.6087549,39.3029318,"{'lot': '13', 'lot_zeroes': '13', 'block_zeroes': '1167', 'block': '1167', 'site_name': nan, 'address': '1124 forrest st', 'src': 'pp'}"
1269,,917 e chase st,,1184,51,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.6044,39.302668,"{'lot': '51', 'lot_zeroes': '51', 'block_zeroes': '1184', 'block': '1184', 'site_name': nan, 'address': '917 e chase st', 'src': 'pp'}"
1270,,921 e chase st,,1184,49,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.6043059,39.3026709,"{'lot': '49', 'lot_zeroes': '49', 'block_zeroes': '1184', 'block': '1184', 'site_name': nan, 'address': '921 e chase st', 'src': 'pp'}"
1271,,1122 forrest st,,1167,12,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.608749,39.3029107,"{'lot': '12', 'lot_zeroes': '12', 'block_zeroes': '1167', 'block': '1167', 'site_name': nan, 'address': '1122 forrest st', 'src': 'pp'}"
1272,,1126 forrest st,,1167,14,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.6087609,39.3029528,"{'lot': '14', 'lot_zeroes': '14', 'block_zeroes': '1167', 'block': '1167', 'site_name': nan, 'address': '1126 forrest st', 'src': 'pp'}"
1273,,1128 forrest st,,1167,15,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.6087668,39.3029739,"{'lot': '15', 'lot_zeroes': '15', 'block_zeroes': '1167', 'block': '1167', 'site_name': nan, 'address': '1128 forrest st', 'src': 'pp'}"
1274,,1114 forrest st,,1167,8,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.6087252,39.3028265,"{'lot': '8', 'lot_zeroes': '8', 'block_zeroes': '1167', 'block': '1167', 'site_name': nan, 'address': '1114 forrest st', 'src': 'pp'}"
1275,,1116 forrest st,,1167,9,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.6087312,39.3028476,"{'lot': '9', 'lot_zeroes': '9', 'block_zeroes': '1167', 'block': '1167', 'site_name': nan, 'address': '1116 forrest st', 'src': 'pp'}"
1276,,1118 forrest st,,1167,10,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.6087371,39.3028686,"{'lot': '10', 'lot_zeroes': '10', 'block_zeroes': '1167', 'block': '1167', 'site_name': nan, 'address': '1118 forrest st', 'src': 'pp'}"
1277,,1130 forrest st,,1167,16,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.6087728,39.3029949,"{'lot': '16', 'lot_zeroes': '16', 'block_zeroes': '1167', 'block': '1167', 'site_name': nan, 'address': '1130 forrest st', 'src': 'pp'}"
1278,,1112 forrest st,,1167,7,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.6087193,39.3028055,"{'lot': '7', 'lot_zeroes': '7', 'block_zeroes': '1167', 'block': '1167', 'site_name': nan, 'address': '1112 forrest st', 'src': 'pp'}"
1279,,1132 forrest st,,1167,17,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.6087787,39.303016,"{'lot': '17', 'lot_zeroes': '17', 'block_zeroes': '1167', 'block': '1167', 'site_name': nan, 'address': '1132 forrest st', 'src': 'pp'}"
1280,,1134 forrest st,,1167,18,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.6087847,39.303037,"{'lot': '18', 'lot_zeroes': '18', 'block_zeroes': '1167', 'block': '1167', 'site_name': nan, 'address': '1134 forrest st', 'src': 'pp'}"
1281,,1120 forrest st,,1167,11,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.6087431,39.3028897,"{'lot': '11', 'lot_zeroes': '11', 'block_zeroes': '1167', 'block': '1167', 'site_name': nan, 'address': '1120 forrest st', 'src': 'pp'}"
1282,,1138 forrest st,,1167,20,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.6087965,39.3030792,"{'lot': '20', 'lot_zeroes': '20', 'block_zeroes': '1167', 'block': '1167', 'site_name': nan, 'address': '1138 forrest st', 'src': 'pp'}"
1283,,1140 forrest st,,1167,21,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.6088025,39.3031002,"{'lot': '21', 'lot_zeroes': '21', 'block_zeroes': '1167', 'block': '1167', 'site_name': nan, 'address': '1140 forrest st', 'src': 'pp'}"
1284,,928 e eager st,,1184,15,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.5861642,39.3016704,"{'lot': '15', 'lot_zeroes': '15', 'block_zeroes': '1184', 'block': '1184', 'site_name': nan, 'address': '928 e eager st', 'src': 'pp'}"
1285,,930 e eager st,,1184,16,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.5861627,39.3017059,"{'lot': '16', 'lot_zeroes': '16', 'block_zeroes': '1184', 'block': '1184', 'site_name': nan, 'address': '930 e eager st', 'src': 'pp'}"
1286,,922 e eager st,,1184,12,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.604304,39.301637,"{'lot': '12', 'lot_zeroes': '12', 'block_zeroes': '1184', 'block': '1184', 'site_name': nan, 'address': '922 e eager st', 'src': 'pp'}"
1287,,920 e eager st,,1184,11,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.6043453,39.3016368,"{'lot': '11', 'lot_zeroes': '11', 'block_zeroes': '1184', 'block': '1184', 'site_name': nan, 'address': '920 e eager st', 'src': 'pp'}"
1288,,923 e chase st,,1184,48,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.604149,39.302664,"{'lot': '48', 'lot_zeroes': '48', 'block_zeroes': '1184', 'block': '1184', 'site_name': nan, 'address': '923 e chase st', 'src': 'pp'}"
1289,,1305 homewood ave,,1143,13,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.6065936,39.3054987,"{'lot': '13', 'lot_zeroes': '13', 'block_zeroes': '1143', 'block': '1143', 'site_name': nan, 'address': '1305 homewood ave', 'src': 'pp'}"
1290,,1303 hillman st,,1143,64,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.605703,39.305321,"{'lot': '64', 'lot_zeroes': '64', 'block_zeroes': '1143', 'block': '1143', 'site_name': nan, 'address': '1303 hillman st', 'src': 'pp'}"
1291,,1305 hillman st,,1143,63,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.605705,39.305354,"{'lot': '63', 'lot_zeroes': '63', 'block_zeroes': '1143', 'block': '1143', 'site_name': nan, 'address': '1305 hillman st', 'src': 'pp'}"
1292,,1307 hillman st,,1143,62,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.605707,39.305386,"{'lot': '62', 'lot_zeroes': '62', 'block_zeroes': '1143', 'block': '1143', 'site_name': nan, 'address': '1307 hillman st', 'src': 'pp'}"
1293,,1301 homewood ave,,1143,15,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.6065911,39.3054425,"{'lot': '15', 'lot_zeroes': '15', 'block_zeroes': '1143', 'block': '1143', 'site_name': nan, 'address': '1301 homewood ave', 'src': 'pp'}"
1294,,1303 homewood ave,,1143,14,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.6065924,39.3054706,"{'lot': '14', 'lot_zeroes': '14', 'block_zeroes': '1143', 'block': '1143', 'site_name': nan, 'address': '1303 homewood ave', 'src': 'pp'}"
1295,,1307 homewood ave,,1143,12,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.6065948,39.3055269,"{'lot': '12', 'lot_zeroes': '12', 'block_zeroes': '1143', 'block': '1143', 'site_name': nan, 'address': '1307 homewood ave', 'src': 'pp'}"
1296,,"rear ss e preston st, rear 809-17 e preston st",,1156,64,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.6148703,39.304473,"{'lot': '64', 'lot_zeroes': '64', 'block_zeroes': '1156', 'block': '1156', 'site_name': nan, 'address': 'rear ss e preston st, rear 809-17 e preston st', 'src': 'pp'}"
1297,,502 n pulaski st,,117,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.6503578,39.2930225,"{'lot': '2', 'lot_zeroes': '2', 'block_zeroes': '117', 'block': '117', 'site_name': nan, 'address': '502 n pulaski st', 'src': 'pp'}"
1298,,500 n pulaski st,,117,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.6503559,39.2929849,"{'lot': '1', 'lot_zeroes': '1', 'block_zeroes': '117', 'block': '117', 'site_name': nan, 'address': '500 n pulaski st', 'src': 'pp'}"
1299,,1912 edmondson ave,,107,69,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.64779,39.295337,"{'lot': '69', 'lot_zeroes': '69', 'block_zeroes': '107', 'block': '107', 'site_name': nan, 'address': '1912 edmondson ave', 'src': 'pp'}"
1300,,2020 w lanvale st,,82,9,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.649824,39.297664,"{'lot': '9', 'lot_zeroes': '9', 'block_zeroes': '82', 'block': '82', 'site_name': nan, 'address': '2020 w lanvale st', 'src': 'pp'}"
1301,,2016 w lanvale st,,82,7,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.6497289,39.2976669,"{'lot': '7', 'lot_zeroes': '7', 'block_zeroes': '82', 'block': '82', 'site_name': nan, 'address': '2016 w lanvale st', 'src': 'pp'}"
1302,,2018 w lanvale st,,82,8,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.649777,39.297666,"{'lot': '8', 'lot_zeroes': '8', 'block_zeroes': '82', 'block': '82', 'site_name': nan, 'address': '2018 w lanvale st', 'src': 'pp'}"
